date,time,ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,tco,voltage,current,load,rpm,pry_p,sec_p,pry_v,sec_v,total_coal,a_f_ratio,kg_tco,reductor_ratio,reductor_consume,charge_kiln,t_tic162,t_tic163,t_tic166,t_tic172,furnace_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
44203,0.625,2.065,11.985,40.785,0.405,25.465,1.405,5.79399,1.60582,0.63196,12.185,20.81,42.36,6646.06,129.6,813.8,23.7,15.0,0.46,895.2,328.8,116.9,503.2,4200.0,8.858571429,51.56537753,6.17,129.55,2099.3,916.0,804.0,526.0,266.0,1405.5,21.00333333,1.316666667,1.265,74.6815,0.4455,0.06,7.68,,,0.97
44203,0.666666667,2.065,11.985,40.785,0.405,25.465,1.405,5.79399,1.60582,0.63196,12.185,20.81,42.36,6646.06,129.6,813.8,23.7,15.0,0.5,919.1,336.4,119.0,515.3,4500.0,8.457333333,49.85597164,6.17,129.55,2099.3,956.0,788.0,491.0,263.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,552.0,-2.1,0.36
44203,0.708333333,2.13,13.78,39.96,0.47,21.32,1.76,6.47,1.87,0.54,10.35,19.765,46.83,6806.3,136.1000061,809.9,24.8,40.0,0.5,925.3,332.6,119.0,512.9,4600.0,8.242173913,49.95113476,6.13,129.55,2221.2,974.0,810.0,486.0,268.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,572.0,-2.1,0.44
44203,0.75,2.13,13.78,39.96,0.47,21.32,1.76,6.47,1.87,0.54,10.35,19.765,46.83,6806.3,136.1000061,809.9,24.8,40.0,0.5,930.8,337.0,119.0,513.5,4700.0,8.074468085,50.79433697,6.13,129.55,2221.2,963.0,812.0,503.0,285.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,562.0,-3.0,0.44
44203,0.791666667,2.13,13.78,39.96,0.47,21.32,1.76,6.47,1.87,0.54,10.35,19.765,46.83,6806.3,136.1000061,809.9,24.8,40.0,0.55,962.3,338.8,121.1,514.5,4800.0,7.945,49.58677686,6.13,129.55,2221.2,967.0,815.0,581.0,290.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,577.0,-3.3,0.41
44203,0.833333333,2.13,13.78,39.96,0.47,21.32,1.76,6.47,1.87,0.54,10.35,19.765,46.83,6806.3,136.1000061,809.9,24.8,40.0,0.55,1030.8,337.8,124.9,515.0,5000.0,7.6788,51.03603144,6.13,129.55,2221.2,967.0,796.0,486.0,293.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,593.0,-2.9,0.41
44203,0.875,2.13,13.78,39.96,0.47,21.32,1.76,6.47,1.87,0.54,10.35,19.765,46.83,6806.3,136.1000061,809.9,24.8,40.0,0.55,1032.1,338.8,125.2,516.1,5100.0,7.544705882,51.37503778,6.13,129.55,2221.2,984.0,811.0,562.0,298.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,591.0,-3.7,0.46
44203,0.916666667,2.13,13.78,39.96,0.47,21.32,1.76,6.47,1.87,0.54,10.35,19.765,46.83,6806.3,136.1000061,809.9,24.8,40.0,0.55,1029.1,339.8,125.0,517.9,5100.0,7.563529412,50.85252767,6.13,129.55,2221.2,985.0,819.0,600.0,299.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,617.0,-4.2,0.46
44203,0.958333333,2.13,13.78,39.96,0.47,21.32,1.76,6.47,1.87,0.54,10.35,19.765,46.83,6806.3,136.1000061,809.9,24.8,40.0,0.55,1024.7,337.0,124.9,516.0,5000.0,7.6908,49.35834156,6.13,129.55,2221.2,993.0,798.0,543.0,292.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,657.0,-2.1,0.42
44204,0.0,2.13,13.78,39.96,0.47,21.32,1.76,6.47,1.87,0.54,10.35,19.765,46.83,6806.3,136.1000061,809.9,24.8,40.0,0.56,1029.3,341.3,125.3,516.9,5100.0,7.555294118,50.28098196,6.13,136.1,2221.2,987.0,818.0,596.0,307.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,647.0,-1.5,0.42
44204,0.041666667,2.12,13.04,40.14,0.43,23.33,1.52,6.15,1.72,0.59,11.03,21.795,46.84,7104.72,136.1000061,809.9,24.8,40.0,0.56,1029.2,340.2,125.1,515.4,5100.0,7.535294118,50.34550839,6.13,136.1,2221.2,988.0,816.0,585.0,306.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,628.0,-3.6,0.0
44204,0.083333333,2.12,13.04,40.14,0.43,23.33,1.52,6.15,1.72,0.59,11.03,21.795,46.84,7104.72,136.1000061,809.9,24.8,40.0,0.56,1031.7,342.9,125.5,519.5,5200.0,7.442307692,51.92730178,6.13,136.1,2221.2,993.0,808.0,593.0,307.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,591.0,-3.6,0.0
44204,0.125,2.12,13.04,40.14,0.43,23.33,1.52,6.15,1.72,0.59,11.03,21.795,46.84,7104.72,136.1000061,809.9,24.8,40.0,0.56,1024.1,341.7,125.2,517.7,5300.0,7.278113208,55.24861878,6.13,136.1,2221.2,1016.0,806.0,590.0,300.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,592.0,-3.6,0.0
44204,0.166666667,2.12,13.04,40.14,0.43,23.33,1.52,6.15,1.72,0.59,11.03,21.795,46.84,7104.72,136.1000061,809.9,24.8,40.0,0.56,1023.8,340.6,125.2,516.7,5200.0,7.406538462,51.93767479,6.13,136.1,2221.2,1003.0,797.0,585.0,297.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,595.0,-3.7,0.0
44204,0.208333333,2.12,13.04,40.14,0.43,23.33,1.52,6.15,1.72,0.59,11.03,21.795,46.84,7104.72,136.1000061,809.9,24.8,40.0,0.56,1026.9,341.0,125.0,516.7,5300.0,7.264528302,53.10089169,6.13,136.1,2221.2,997.0,790.0,580.0,298.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,611.0,-2.7,0.0
44204,0.25,2.12,13.04,40.14,0.43,23.33,1.52,6.15,1.72,0.59,11.03,21.795,46.84,7104.72,136.1000061,809.9,24.8,40.0,0.56,1028.2,341.2,125.2,515.2,5200.0,7.389230769,51.24667389,6.13,136.1,2221.2,1001.0,794.0,586.0,299.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,621.0,-3.6,0.0
44204,0.291666667,2.12,13.04,40.14,0.43,23.33,1.52,6.15,1.72,0.59,11.03,21.795,46.84,7104.72,136.1000061,809.9,24.8,40.0,0.56,1032.7,340.8,125.2,516.3,5300.0,7.262264151,51.62672901,6.13,136.1,2221.2,1025.0,788.0,581.0,300.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,584.0,-3.8,0.0
44204,0.333333333,2.12,13.04,40.14,0.43,23.33,1.52,6.15,1.72,0.59,11.03,21.795,46.84,7104.72,136.1000061,809.9,24.8,40.0,0.52,1025.0,339.4,124.9,515.7,5300.0,7.252075472,56.91580756,6.13,136.1,2221.2,993.0,784.0,553.0,289.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,614.0,-4.3,0.0
44204,0.375,2.07,12.31,42.13,0.445,22.91,1.505,5.94993,1.8389,0.5515,11.58,22.0,43.18,7061.92,136.1000061,809.9,24.8,40.0,0.52,1027.9,338.6,125.1,516.5,5200.0,7.403076923,57.611345,6.13,136.1,2221.2,990.0,762.0,537.0,289.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,606.0,-3.6,0.54
44204,0.416666667,2.07,12.31,42.13,0.445,22.91,1.505,5.94993,1.8389,0.5515,11.58,22.0,43.18,7061.92,136.1000061,809.9,24.8,40.0,0.52,1028.4,336.2,124.9,514.9,5200.0,7.382307692,57.78419824,6.13,136.1,2221.2,1003.0,794.0,562.0,293.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,611.0,-3.8,0.54
44204,0.458333333,2.07,12.31,42.13,0.445,22.91,1.505,5.94993,1.8389,0.5515,11.58,22.0,43.18,7061.92,136.1000061,809.9,24.8,40.0,0.4,526.8,181.5,90.4,387.8,4300.0,6.67255814,60.3085554,6.13,136.1,2221.2,876.0,726.0,510.0,267.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,616.0,-3.3,0.55
44204,0.5,2.07,12.31,42.13,0.445,22.91,1.505,5.94993,1.8389,0.5515,11.58,22.0,43.18,7061.92,136.1000061,809.9,24.8,40.0,0.47,685.9,243.4,102.6,442.2,4000.0,8.172,53.08560053,6.13,136.1,2221.2,931.0,799.0,539.0,276.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,587.0,-3.4,0.55
44204,0.541666667,2.07,12.31,42.13,0.445,22.91,1.505,5.94993,1.8389,0.5515,11.58,22.0,43.18,7061.92,136.1000061,809.9,24.8,40.0,0.47,810.4,289.8,111.7,478.7,4300.0,8.238139535,50.64782097,6.13,136.1,2221.2,939.0,775.0,549.0,272.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,593.0,-3.1,0.53
44204,0.583333333,2.07,12.31,42.13,0.445,22.91,1.505,5.94993,1.8389,0.5515,11.58,22.0,43.18,7061.92,136.1000061,809.9,24.8,40.0,0.52,881.5,311.6,115.8,495.8,4600.0,7.977391304,51.07705974,6.13,136.1,2221.2,965.0,784.0,548.0,273.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,611.0,-4.4,0.53
44204,0.625,2.07,12.31,42.13,0.445,22.91,1.505,5.94993,1.8389,0.5515,11.58,22.0,43.18,7061.92,136.1000061,809.9,24.8,40.0,0.52,947.1,333.6,119.9,511.1,4700.0,8.055319149,50.90987868,6.13,136.1,2221.2,959.0,761.0,503.0,275.0,1346.4,21.084,1.326,1.172,74.5242,0.5698,0.07,8.08,607.0,-3.3,0.54
44204,0.666666667,2.07,12.31,42.13,0.445,22.91,1.505,5.94993,1.8389,0.5515,11.58,22.0,43.18,7061.92,136.1000061,809.9,24.8,40.0,0.52,948.1,333.4,119.9,511.6,4700.0,8.061702128,50.97613883,6.13,136.1,2221.2,974.0,767.0,563.0,289.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,600.0,-4.1,0.54
44204,0.708333333,2.19,13.22,40.76,0.55,22.11,1.78,6.05,1.84,0.55,10.52,19.975,45.39,6889.54,134.7799988,813.6,23.5,40.0,0.52,943.7,334.0,119.9,511.5,4700.0,8.060425532,52.10643016,6.31,136.1,2136.47,999.0,781.0,568.0,287.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,604.0,-3.0,0.63
44204,0.75,2.19,13.22,40.76,0.55,22.11,1.78,6.05,1.84,0.55,10.52,19.975,45.39,6889.54,134.7799988,813.6,23.5,40.0,0.52,944.3,335.2,120.0,511.1,4700.0,8.056595745,51.26527051,6.31,136.1,2136.47,988.0,799.0,569.0,292.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,605.0,-2.3,0.63
44204,0.791666667,2.19,13.22,40.76,0.55,22.11,1.78,6.05,1.84,0.55,10.52,19.975,45.39,6889.54,134.7799988,813.6,23.5,40.0,0.52,922.5,333.7,118.5,507.2,4700.0,7.987659574,51.18153109,6.31,136.1,2136.47,984.0,814.0,590.0,293.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,618.0,-2.8,0.6
44204,0.833333333,2.19,13.22,40.76,0.55,22.11,1.78,6.05,1.84,0.55,10.52,19.975,45.39,6889.54,134.7799988,813.6,23.5,40.0,0.52,841.9,307.7,113.8,491.0,4500.0,8.064,49.15346805,6.31,136.1,2136.47,975.0,793.0,548.0,281.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,599.0,-3.1,0.6
44204,0.875,2.19,13.22,40.76,0.55,22.11,1.78,6.05,1.84,0.55,10.52,19.975,45.39,6889.54,134.7799988,813.6,23.5,40.0,0.52,843.6,307.9,113.6,491.9,4600.0,7.897826087,50.22382356,6.31,136.1,2136.47,982.0,801.0,586.0,280.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,606.0,-3.7,0.61
44204,0.916666667,2.19,13.22,40.76,0.55,22.11,1.78,6.05,1.84,0.55,10.52,19.975,45.39,6889.54,134.7799988,813.6,23.5,40.0,0.52,840.3,306.0,113.6,492.0,4600.0,7.899130435,50.17999345,6.31,136.1,2136.47,976.0,794.0,555.0,277.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,605.0,-4.7,0.61
44204,0.958333333,2.19,13.22,40.76,0.55,22.11,1.78,6.05,1.84,0.55,10.52,19.975,45.39,6889.54,134.7799988,813.6,23.5,40.0,0.52,923.9,335.4,119.1,509.0,4600.0,8.192608696,50.93002657,6.31,136.1,2136.47,966.0,803.0,578.0,295.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,596.0,-4.0,0.63
44205,0.0,2.19,13.22,40.76,0.55,22.11,1.78,6.05,1.84,0.55,10.52,19.975,45.39,6889.54,134.7799988,813.6,23.5,40.0,0.5,906.6,333.1,117.8,506.2,4600.0,8.139130435,50.88495575,6.31,134.78,2136.47,954.0,790.0,544.0,288.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,603.0,-2.2,0.63
44205,0.041666667,2.12,13.05,39.84,0.37,23.05,1.56,6.17,1.73,0.59,12.55,20.56,42.68,6579.85,134.7799988,813.6,23.5,40.0,0.5,874.4,319.4,115.7,500.7,4700.0,7.86893617,53.70201097,6.31,134.78,2136.47,962.0,814.0,609.0,298.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,614.0,-2.2,0.95
44205,0.083333333,2.12,13.05,39.84,0.37,23.05,1.56,6.17,1.73,0.59,12.55,20.56,42.68,6579.85,134.7799988,813.6,23.5,40.0,0.5,871.3,318.1,115.5,501.9,4500.0,8.232,51.87319885,6.31,134.78,2136.47,967.0,797.0,585.0,294.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,603.0,-2.6,0.95
44205,0.125,2.12,13.05,39.84,0.37,23.05,1.56,6.17,1.73,0.59,12.55,20.56,42.68,6579.85,134.7799988,813.6,23.5,40.0,0.5,870.1,317.6,115.4,500.6,4700.0,7.863829787,53.75114364,6.31,134.78,2136.47,957.0,798.0,579.0,293.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,607.0,-2.4,0.91
44205,0.166666667,2.12,13.05,39.84,0.37,23.05,1.56,6.17,1.73,0.59,12.55,20.56,42.68,6579.85,134.7799988,813.6,23.5,40.0,0.5,870.5,319.3,115.6,501.2,4800.0,7.71,55.42725173,6.31,134.78,2136.47,968.0,802.0,602.0,298.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,562.0,-2.8,0.91
44205,0.208333333,2.12,13.05,39.84,0.37,23.05,1.56,6.17,1.73,0.59,12.55,20.56,42.68,6579.85,134.7799988,813.6,23.5,40.0,0.55,904.0,329.7,117.8,508.8,4800.0,7.8325,51.38086063,6.31,134.78,2136.47,976.0,806.0,558.0,297.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,577.0,-2.6,0.93
44205,0.25,2.12,13.05,39.84,0.37,23.05,1.56,6.17,1.73,0.59,12.55,20.56,42.68,6579.85,134.7799988,813.6,23.5,40.0,0.55,972.3,340.9,121.9,516.4,5000.0,7.6596,49.15454188,6.31,134.78,2136.47,993.0,802.0,602.0,305.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,594.0,-3.4,0.93
44205,0.291666667,2.12,13.05,39.84,0.37,23.05,1.56,6.17,1.73,0.59,12.55,20.56,42.68,6579.85,134.7799988,813.6,23.5,40.0,0.55,967.6,338.4,121.6,516.3,5100.0,7.504705882,50.60527883,6.31,134.78,2136.47,982.0,797.0,601.0,304.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,600.0,-2.3,0.91
44205,0.333333333,2.12,13.05,39.84,0.37,23.05,1.56,6.17,1.73,0.59,12.55,20.56,42.68,6579.85,134.7799988,813.6,23.5,40.0,0.55,972.9,337.9,121.6,515.7,5000.0,7.6476,48.90453834,6.31,134.78,2136.47,1006.0,813.0,616.0,309.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,601.0,-1.7,0.91
44205,0.375,2.1,13.61,40.04,0.47,22.77,1.73,6.48,1.76,0.58,11.44,21.835,36.79,5731.72,134.7799988,813.6,23.5,40.0,0.55,971.4,337.3,121.6,514.6,5000.0,7.6344,48.31851566,6.31,134.78,2136.47,993.0,800.0,614.0,313.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,599.0,-2.7,0.1
44205,0.416666667,2.1,13.61,40.04,0.47,22.77,1.73,6.48,1.76,0.58,11.44,21.835,36.79,5731.72,134.7799988,813.6,23.5,40.0,0.55,975.1,336.1,121.5,514.2,5100.0,7.478823529,51.69268194,6.31,134.78,2136.47,995.0,803.0,604.0,312.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,604.0,-3.6,0.1
44205,0.458333333,2.1,13.61,40.04,0.47,22.77,1.73,6.48,1.76,0.58,11.44,21.835,36.79,5731.72,134.7799988,813.6,23.5,40.0,0.55,970.3,333.9,121.6,511.7,5000.0,7.5996,50.77688636,6.31,134.78,2136.47,999.0,810.0,613.0,305.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,604.0,-4.0,0.11
44205,0.5,2.1,13.61,40.04,0.47,22.77,1.73,6.48,1.76,0.58,11.44,21.835,36.79,5731.72,134.7799988,813.6,23.5,40.0,0.55,974.0,332.7,121.6,511.0,5100.0,7.442352941,52.13124808,6.31,134.78,2136.47,986.0,788.0,609.0,304.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,620.0,-2.3,0.11
44205,0.541666667,2.1,13.61,40.04,0.47,22.77,1.73,6.48,1.76,0.58,11.44,21.835,36.79,5731.72,134.7799988,813.6,23.5,40.0,0.55,975.0,333.0,121.6,511.4,5000.0,7.596,50.98399103,6.31,134.78,2136.47,1002.0,796.0,594.0,303.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,615.0,-3.0,0.12
44205,0.583333333,2.1,13.61,40.04,0.47,22.77,1.73,6.48,1.76,0.58,11.44,21.835,36.79,5731.72,134.7799988,813.6,23.5,40.0,0.55,974.2,331.0,121.5,509.2,5100.0,7.42,51.44240468,6.31,134.78,2136.47,1002.0,788.0,591.0,304.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,622.0,-3.6,0.12
44205,0.625,2.1,13.61,40.04,0.47,22.77,1.73,6.48,1.76,0.58,11.44,21.835,36.79,5731.72,134.7799988,813.6,23.5,40.0,0.52,979.0,331.4,121.7,510.2,4900.0,7.73755102,51.72049821,6.31,134.78,2136.47,1001.0,785.0,548.0,295.0,1383.75,21.64,1.2725,1.18,74.0985,0.5525,0.07,8.21,597.0,-2.9,0.11
44205,0.666666667,2.1,13.61,40.04,0.47,22.77,1.73,6.48,1.76,0.58,11.44,21.835,36.79,5731.72,134.7799988,813.6,23.5,40.0,0.4,841.9,268.0,113.3,466.1,4600.0,7.557391304,55.75081808,6.31,134.78,2136.47,987.0,823.0,608.0,302.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,606.0,-3.2,0.11
44205,0.708333333,2.15,13.03,40.18,0.48,21.47,1.7,6.06,1.87,0.54,11.12,21.36,34.0,5146.38,141.1699982,817.1,25.2,40.0,0.4,738.8,230.4,106.1,436.0,4000.0,8.1315,55.40166205,6.13,134.78,2304.21,940.0,810.0,568.0,287.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,613.0,-3.0,0.48
44205,0.75,2.15,13.03,40.18,0.48,21.47,1.7,6.06,1.87,0.54,11.12,21.36,34.0,5146.38,141.1699982,817.1,25.2,40.0,0.4,577.5,208.4,94.3,402.6,3700.0,8.057837838,49.97298757,6.13,134.78,2304.21,873.0,787.0,578.0,269.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,617.0,-3.3,0.48
44205,0.791666667,2.15,13.03,40.18,0.48,21.47,1.7,6.06,1.87,0.54,11.12,21.36,34.0,5146.38,141.1699982,817.1,25.2,40.0,0.4,691.6,246.4,102.9,446.2,3900.0,8.447692308,53.15524056,6.13,134.78,2304.21,914.0,809.0,556.0,270.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,597.0,-2.6,0.5
44205,0.833333333,2.15,13.03,40.18,0.48,21.47,1.7,6.06,1.87,0.54,11.12,21.36,34.0,5146.38,141.1699982,817.1,25.2,40.0,0.4,693.8,247.4,103.3,446.9,3900.0,8.464615385,53.66726297,6.13,134.78,2304.21,910.0,739.0,532.0,273.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,600.0,-3.8,0.5
44205,0.875,2.15,13.03,40.18,0.48,21.47,1.7,6.06,1.87,0.54,11.12,21.36,34.0,5146.38,141.1699982,817.1,25.2,40.0,0.4,722.9,258.4,105.5,454.8,4100.0,8.199512195,56.88913556,6.13,134.78,2304.21,909.0,807.0,568.0,278.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,615.0,-4.1,0.49
44205,0.916666667,2.15,13.03,40.18,0.48,21.47,1.7,6.06,1.87,0.54,11.12,21.36,34.0,5146.38,141.1699982,817.1,25.2,40.0,0.47,811.1,289.2,111.5,478.8,4300.0,8.236744186,54.86093391,6.13,134.78,2304.21,946.0,800.0,524.0,274.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,608.0,-3.1,0.49
44205,0.958333333,2.15,13.03,40.18,0.48,21.47,1.7,6.06,1.87,0.54,11.12,21.36,34.0,5146.38,141.1699982,817.1,25.2,40.0,0.47,840.2,300.4,113.4,486.6,4400.0,8.181818182,52.39966655,6.13,134.78,2304.21,951.0,812.0,578.0,287.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,626.0,-3.5,0.51
44206,0.0,2.15,13.03,40.18,0.48,21.47,1.7,6.06,1.87,0.54,11.12,21.36,34.0,5146.38,141.1699982,817.1,25.2,40.0,0.51,866.0,308.0,115.0,495.0,4700.0,7.787234043,51.93370166,6.13,141.17,2304.21,981.0,780.0,505.0,282.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,601.0,-2.8,0.51
44206,0.041666667,2.1,13.41,37.26,0.29,22.26,1.47,6.41,1.67,0.6,12.78,21.605,47.44,7000.25,141.1699982,817.1,25.2,40.0,0.55,884.0,310.0,116.0,495.0,4800.0,7.6375,54.3601359,6.13,141.17,2304.21,986.0,815.0,583.0,294.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,614.0,-2.8,0.19
44206,0.083333333,2.1,13.41,37.26,0.29,22.26,1.47,6.41,1.67,0.6,12.78,21.605,47.44,7000.25,141.1699982,817.1,25.2,40.0,0.55,885.0,310.0,116.0,494.0,4800.0,7.625,54.91990847,6.13,141.17,2304.21,992.0,810.0,573.0,300.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,617.0,-2.4,0.19
44206,0.125,2.1,13.41,37.26,0.29,22.26,1.47,6.41,1.67,0.6,12.78,21.605,47.44,7000.25,141.1699982,817.1,25.2,40.0,0.55,882.0,304.0,116.0,495.0,4800.0,7.6375,55.10907003,6.13,141.17,2304.21,975.0,812.0,579.0,298.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,614.0,-2.4,0.16
44206,0.166666667,2.1,13.41,37.26,0.29,22.26,1.47,6.41,1.67,0.6,12.78,21.605,47.44,7000.25,141.1699982,817.1,25.2,40.0,0.55,921.6,321.4,119.1,504.5,4900.0,7.635918367,53.47593583,6.13,141.17,2304.21,975.0,794.0,577.0,295.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,615.0,-3.3,0.16
44206,0.208333333,2.1,13.41,37.26,0.29,22.26,1.47,6.41,1.67,0.6,12.78,21.605,47.44,7000.25,141.1699982,817.1,25.2,40.0,0.55,945.6,328.5,120.4,508.3,5000.0,7.5444,51.71165581,6.13,141.17,2304.21,993.0,801.0,580.0,290.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,601.0,-3.1,0.18
44206,0.25,2.1,13.41,37.26,0.29,22.26,1.47,6.41,1.67,0.6,12.78,21.605,47.44,7000.25,141.1699982,817.1,25.2,40.0,0.55,957.2,338.4,121.2,514.3,5100.0,7.476470588,50.05397978,6.13,141.17,2304.21,988.0,790.0,532.0,299.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,617.0,-2.4,0.18
44206,0.291666667,2.1,13.41,37.26,0.29,22.26,1.47,6.41,1.67,0.6,12.78,21.605,47.44,7000.25,141.1699982,817.1,25.2,40.0,0.55,993.9,338.1,123.1,515.7,5200.0,7.370769231,51.81863478,6.13,141.17,2304.21,1005.0,799.0,602.0,313.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,614.0,-3.0,0.15
44206,0.333333333,2.1,13.41,37.26,0.29,22.26,1.47,6.41,1.67,0.6,12.78,21.605,47.44,7000.25,141.1699982,817.1,25.2,40.0,0.57,995.4,337.5,123.1,515.3,5200.0,7.366153846,51.55661313,6.13,141.17,2304.21,1007.0,815.0,610.0,311.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,604.0,-3.6,0.15
44206,0.375,2.095,13.03,39.915,0.435,22.38,1.875,6.21979,1.78355,0.56847,10.935,21.73,42.59,6310.57,141.1699982,817.1,25.2,40.0,0.57,999.1,336.6,122.9,515.3,5100.0,7.508235294,51.03061837,6.13,141.17,2304.21,977.0,792.0,554.0,305.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,610.0,-2.9,0.37
44206,0.416666667,2.095,13.03,39.915,0.435,22.38,1.875,6.21979,1.78355,0.56847,10.935,21.73,42.59,6310.57,141.1699982,817.1,25.2,40.0,0.57,1000.6,335.5,123.0,513.2,5300.0,7.202264151,53.72529143,6.13,141.17,2304.21,1004.0,795.0,590.0,308.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,600.0,-2.6,0.37
44206,0.458333333,2.095,13.03,39.915,0.435,22.38,1.875,6.21979,1.78355,0.56847,10.935,21.73,42.59,6310.57,141.1699982,817.1,25.2,40.0,0.57,995.9,333.3,123.3,512.4,2300.0,16.58347826,23.29821718,6.13,141.17,2304.21,1011.0,790.0,584.0,297.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,606.0,-3.9,0.4
44206,0.5,2.095,13.03,39.915,0.435,22.38,1.875,6.21979,1.78355,0.56847,10.935,21.73,42.59,6310.57,141.1699982,817.1,25.2,40.0,0.57,1001.4,334.8,123.2,514.0,5300.0,7.213584906,53.73073804,6.13,141.17,2304.21,1014.0,788.0,590.0,303.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,602.0,-4.2,0.4
44206,0.541666667,2.095,13.03,39.915,0.435,22.38,1.875,6.21979,1.78355,0.56847,10.935,21.73,42.59,6310.57,141.1699982,817.1,25.2,40.0,0.57,993.9,332.5,123.0,511.4,5300.0,7.181886792,53.81803412,6.13,141.17,2304.21,1023.0,774.0,580.0,298.0,1386.5,21.86,1.165,1.235,73.972,0.539,0.06,8.02,599.0,-3.9,0.35
